5.400999999999999801e+01 3.600000000000000000e+01
5.400999999999999801e+01 3.500000000000000000e+01
5.400999999999999801e+01 3.400000000000000000e+01
5.400999999999999801e+01 3.300000000000000000e+01
5.400000000000000000e+01 3.299000000000000199e+01
5.300999999999999801e+01 3.200000000000000000e+01
5.300999999999999801e+01 3.100000000000000000e+01
5.300999999999999801e+01 3.000000000000000000e+01
5.300999999999999801e+01 2.900000000000000000e+01
5.300999999999999801e+01 2.800000000000000000e+01
5.300999999999999801e+01 2.700000000000000000e+01
5.300999999999999801e+01 2.600000000000000000e+01
5.300999999999999801e+01 2.500000000000000000e+01
5.300000000000000000e+01 2.498999999999999844e+01
5.200999999999999801e+01 2.400000000000000000e+01
5.200999999999999801e+01 2.300000000000000000e+01
5.200000000000000000e+01 2.298999999999999844e+01
5.100999999999999801e+01 2.200000000000000000e+01
5.100999999999999801e+01 2.100000000000000000e+01
5.100999999999999801e+01 2.000000000000000000e+01
5.100000000000000000e+01 1.998999999999999844e+01
5.000999999999999801e+01 1.900000000000000000e+01
5.000999999999999801e+01 1.800000000000000000e+01
5.000000000000000000e+01 1.798999999999999844e+01
4.900999999999999801e+01 1.700000000000000000e+01
4.900000000000000000e+01 1.698999999999999844e+01
4.800999999999999801e+01 1.600000000000000000e+01
4.800000000000000000e+01 1.599000000000000021e+01
4.700999999999999801e+01 1.500000000000000000e+01
4.700999999999999801e+01 1.400000000000000000e+01
4.700000000000000000e+01 1.399000000000000021e+01
4.600000000000000000e+01 1.399000000000000021e+01
4.500999999999999801e+01 1.300000000000000000e+01
4.500000000000000000e+01 1.299000000000000021e+01
4.400000000000000000e+01 1.299000000000000021e+01
4.300000000000000000e+01 1.299000000000000021e+01
4.200000000000000000e+01 1.299000000000000021e+01
4.100000000000000000e+01 1.299000000000000021e+01
4.000000000000000000e+01 1.299000000000000021e+01
3.900000000000000000e+01 1.299000000000000021e+01
3.800000000000000000e+01 1.299000000000000021e+01
3.700000000000000000e+01 1.299000000000000021e+01
3.699000000000000199e+01 1.300000000000000000e+01
3.600000000000000000e+01 1.399000000000000021e+01
3.500000000000000000e+01 1.399000000000000021e+01
3.499000000000000199e+01 1.400000000000000000e+01
3.400000000000000000e+01 1.499000000000000021e+01
3.399000000000000199e+01 1.500000000000000000e+01
3.300000000000000000e+01 1.599000000000000021e+01
3.299000000000000199e+01 1.600000000000000000e+01
3.299000000000000199e+01 1.700000000000000000e+01
3.200000000000000000e+01 1.798999999999999844e+01
3.198999999999999844e+01 1.800000000000000000e+01
3.100000000000000000e+01 1.898999999999999844e+01
3.098999999999999844e+01 1.900000000000000000e+01
3.000000000000000000e+01 1.998999999999999844e+01
2.998999999999999844e+01 2.000000000000000000e+01
2.998999999999999844e+01 2.100000000000000000e+01
2.900000000000000000e+01 2.198999999999999844e+01
2.898999999999999844e+01 2.200000000000000000e+01
2.898999999999999844e+01 2.300000000000000000e+01
2.800000000000000000e+01 2.398999999999999844e+01
2.798999999999999844e+01 2.400000000000000000e+01
2.798999999999999844e+01 2.500000000000000000e+01
2.700000000000000000e+01 2.598999999999999844e+01
2.698999999999999844e+01 2.600000000000000000e+01
2.698999999999999844e+01 2.700000000000000000e+01
2.698999999999999844e+01 2.800000000000000000e+01
2.698999999999999844e+01 2.900000000000000000e+01
2.600000000000000000e+01 2.998999999999999844e+01
2.598999999999999844e+01 3.000000000000000000e+01
2.600000000000000000e+01 3.001000000000000156e+01
2.698999999999999844e+01 3.100000000000000000e+01
2.698999999999999844e+01 3.200000000000000000e+01
2.698999999999999844e+01 3.300000000000000000e+01
2.698999999999999844e+01 3.400000000000000000e+01
2.698999999999999844e+01 3.500000000000000000e+01
2.600000000000000000e+01 3.599000000000000199e+01
2.598999999999999844e+01 3.600000000000000000e+01
2.598999999999999844e+01 3.700000000000000000e+01
2.500000000000000000e+01 3.799000000000000199e+01
2.498999999999999844e+01 3.800000000000000000e+01
2.500000000000000000e+01 3.800999999999999801e+01
2.598999999999999844e+01 3.900000000000000000e+01
2.600000000000000000e+01 3.900999999999999801e+01
2.698999999999999844e+01 4.000000000000000000e+01
2.698999999999999844e+01 4.100000000000000000e+01
2.698999999999999844e+01 4.200000000000000000e+01
2.698999999999999844e+01 4.300000000000000000e+01
2.698999999999999844e+01 4.400000000000000000e+01
2.698999999999999844e+01 4.500000000000000000e+01
2.698999999999999844e+01 4.600000000000000000e+01
2.700000000000000000e+01 4.600999999999999801e+01
2.800000000000000000e+01 4.600999999999999801e+01
2.898999999999999844e+01 4.700000000000000000e+01
2.898999999999999844e+01 4.800000000000000000e+01
2.898999999999999844e+01 4.900000000000000000e+01
2.900000000000000000e+01 4.900999999999999801e+01
2.998999999999999844e+01 5.000000000000000000e+01
3.000000000000000000e+01 5.000999999999999801e+01
3.098999999999999844e+01 5.100000000000000000e+01
3.098999999999999844e+01 5.200000000000000000e+01
3.100000000000000000e+01 5.200999999999999801e+01
3.198999999999999844e+01 5.300000000000000000e+01
3.200000000000000000e+01 5.300999999999999801e+01
3.299000000000000199e+01 5.400000000000000000e+01
